UserID,Age,Gender,FashionType,OutfitChoice
2169,41,Female,Glamorous,"Sequin gown, statement earrings, and high heels",
976,37,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1019,24,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1079,29,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
982,54,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1169,68,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1140,53,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1151,26,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1056,22,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1048,49,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
949,61,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1131,74,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1108,28,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1123,33,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1085,59,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
919,42,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1047,26,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
966,42,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1160,18,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1184,31,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1156,28,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1058,43,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1116,20,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1032,20,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1091,28,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1187,32,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1161,32,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
942,43,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1071,22,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1007,63,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1016,48,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1010,42,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1090,55,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1002,33,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1097,24,Male,Minimalist,"Flowy culottes, a structured top, and mules",
916,47,Male,Minimalist,"Flowy culottes, a structured top, and mules",
906,71,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1022,45,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1200,63,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1115,24,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1146,61,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1050,33,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1108,24,Male,Minimalist,"Flowy culottes, a structured top, and mules",
950,69,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1079,32,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1004,65,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1131,44,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
974,32,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
989,39,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
945,47,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1126,35,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
947,29,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1104,49,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
948,33,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1112,73,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1173,37,Male,Minimalist,"Flowy culottes, a structured top, and mules",
946,45,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1108,35,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1001,23,Female,Minimalist,"Flowy culottes, a structured top, and mules",
952,42,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1056,54,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1118,24,Male,Minimalist,"Flowy culottes, a structured top, and mules",
964,49,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
934,43,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1140,54,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1098,19,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
930,32,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1017,22,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
906,45,Female,Minimalist,"Flowy culottes, a structured top, and mules",
915,19,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1115,47,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1135,48,Male,Minimalist,"Flowy culottes, a structured top, and mules",
912,66,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
919,37,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1116,29,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
913,55,Male,Minimalist,"Flowy culottes, a structured top, and mules",
926,57,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1171,44,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1002,61,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1159,70,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
917,48,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1073,57,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1079,53,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1153,50,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1185,40,Female,Minimalist,"Flowy culottes, a structured top, and mules",
955,32,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1157,53,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1122,64,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1138,32,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1174,29,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1194,46,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1146,71,Female,Minimalist,"Flowy culottes, a structured top, and mules",
933,32,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1086,18,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1133,29,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1154,33,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1004,55,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1108,23,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
963,18,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1197,45,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
955,24,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1173,39,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
930,20,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1067,22,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1200,30,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1013,38,Male,Minimalist,"Flowy culottes, a structured top, and mules",
912,42,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1111,36,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1144,74,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
984,32,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1047,45,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
930,20,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1068,28,Male,Minimalist,"Flowy culottes, a structured top, and mules",
956,57,Male,Minimalist,"Flowy culottes, a structured top, and mules",
905,73,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1036,36,Male,Minimalist,"Flowy culottes, a structured top, and mules",
920,55,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1101,35,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
968,34,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1114,31,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
999,33,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1035,45,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1172,19,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
964,72,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1198,73,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1132,43,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
992,60,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
959,49,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1041,34,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1028,60,Male,Minimalist,"Flowy culottes, a structured top, and mules",
928,34,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1004,48,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
923,67,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1144,47,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
974,57,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
981,56,Male,Minimalist,"Flowy culottes, a structured top, and mules",
995,66,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
966,25,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1154,65,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1142,55,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
976,58,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
949,46,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1070,20,Male,Minimalist,"Flowy culottes, a structured top, and mules",
931,32,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1130,20,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
929,22,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
950,75,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
907,28,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1082,20,Female,Minimalist,"Flowy culottes, a structured top, and mules",
975,31,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1023,42,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1079,23,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1174,31,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1180,67,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1152,42,Female,Minimalist,"Flowy culottes, a structured top, and mules",
922,74,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
967,23,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1021,43,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1199,23,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
948,65,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
943,54,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1076,44,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
906,19,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1198,20,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1104,21,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1117,28,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1049,34,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1112,45,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1131,18,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1046,70,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1065,24,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
949,31,Male,Minimalist,"Flowy culottes, a structured top, and mules",
932,29,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1107,32,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
906,42,Female,Minimalist,"Flowy culottes, a structured top, and mules",
996,70,Male,Minimalist,"Flowy culottes, a structured top, and mules",
905,31,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
986,20,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1119,59,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1175,48,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1119,24,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1056,70,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1012,27,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1101,32,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
918,24,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1105,29,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
927,27,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1068,50,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
941,29,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
932,64,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
980,52,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1034,24,Male,Minimalist,"Flowy culottes, a structured top, and mules",
910,24,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
977,65,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
948,24,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1091,69,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1102,24,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1087,43,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1089,29,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1191,56,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
963,33,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1036,32,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1139,24,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1154,73,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1180,57,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1166,24,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
914,48,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1202,56,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1061,47,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1109,31,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
910,27,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
1168,65,Male,Minimalist,"Flowy culottes, a structured top, and mules",
961,63,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
985,42,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1007,63,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
925,72,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
996,32,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1199,27,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
971,75,Male,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
951,20,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
952,26,Male,Minimalist,"Flowy culottes, a structured top, and mules",
1079,33,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1196,72,Female,Minimalist,"Cuffed chinos, a polo shirt, and loafers",
910,60,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1199,26,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1085,64,Female,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
1076,23,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
983,21,Female,Minimalist,"Flowy culottes, a structured top, and mules",
1014,30,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
962,19,Male,Minimalist,"A-line skirt, tucked-in blouse, and ballet flats",
